Έτος αναφοράς	Εβδομάδα	Χώρα	Περιφέρειες (NUTS2)	κωδ. NUTS2	Περ. Ενότητες (NUTS3)	κωδ. NUTS3	Κατηγορίες Αγροτικών Προϊόντων	Αγροτικά Προϊόντα	Ποσότητα (σε τόνους)
2018	w48	Βέλγιο	Βέλγιο	56	Βέλγιο	56	Λαχανικά	Μπάμιες	0.105
2018	w45	Ισπανία	Ισπανία	724	Ισπανία	724	Λαχανικά	Μπάμιες	2.86875
2018	w46	Ισπανία	Ισπανία	724	Ισπανία	724	Λαχανικά	Μπάμιες	2.86875
2018	w47	Ισπανία	Ισπανία	724	Ισπανία	724	Λαχανικά	Μπάμιες	2.86875
2018	w48	Ισπανία	Ισπανία	724	Ισπανία	724	Λαχανικά	Μπάμιες	2.86875
2018	w45	Ισπανία	Ισπανία	724	Ισπανία	724	Βρώσιμα όσπρια	Κουκιά	0.15
2018	w46	Ισπανία	Ισπανία	724	Ισπανία	724	Βρώσιμα όσπρια	Κουκιά	0.15
2018	w47	Ισπανία	Ισπανία	724	Ισπανία	724	Βρώσιμα όσπρια	Κουκιά	0.15
2018	w48	Ισπανία	Ισπανία	724	Ισπανία	724	Βρώσιμα όσπρια	Κουκιά	0.15
2018	w45	Ισπανία	Ισπανία	724	Ισπανία	724	Λαχανικά	Κρεμμύδια, ξερά	65.21
2018	w46	Ισπανία	Ισπανία	724	Ισπανία	724	Λαχανικά	Κρεμμύδια, ξερά	65.21
2018	w47	Ισπανία	Ισπανία	724	Ισπανία	724	Λαχανικά	Κρεμμύδια, ξερά	65.21
2018	w48	Ισπανία	Ισπανία	724	Ισπανία	724	Λαχανικά	Κρεμμύδια, ξερά	65.21
2018	w45	Ισπανία	Ισπανία	724	Ισπανία	724	Λαχανικά	Μαρούλια (υπαίθρου & θερμοκηπίου)	8.47325
2018	w46	Ισπανία	Ισπανία	724	Ισπανία	724	Λαχανικά	Μαρούλια (υπαίθρου & θερμοκηπίου)	8.47325
2018	w47	Ισπανία	Ισπανία	724	Ισπανία	724	Λαχανικά	Μαρούλια (υπαίθρου & θερμοκηπίου)	8.47325
2018	w48	Ισπανία	Ισπανία	724	Ισπανία	724	Λαχανικά	Μαρούλια (υπαίθρου & θερμοκηπίου)	8.47325
2018	w45	Ισπανία	Ισπανία	724	Ισπανία	724	 Δενδρώδεις καλλιέργειες - Εσπεριδοειδή	Λεμονιές	0.52
2018	w46	Ισπανία	Ισπανία	724	Ισπανία	724	 Δενδρώδεις καλλιέργειες - Εσπεριδοειδή	Λεμονιές	0.52
2018	w47	Ισπανία	Ισπανία	724	Ισπανία	724	 Δενδρώδεις καλλιέργειες - Εσπεριδοειδή	Λεμονιές	0.52
2018	w48	Ισπανία	Ισπανία	724	Ισπανία	724	 Δενδρώδεις καλλιέργειες - Εσπεριδοειδή	Λεμονιές	0.52
2018	w45	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Μαρούλια (υπαίθρου & θερμοκηπίου)	5.78525
2018	w46	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Μαρούλια (υπαίθρου & θερμοκηπίου)	5.78525
2018	w47	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Μαρούλια (υπαίθρου & θερμοκηπίου)	5.78525
2018	w48	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Μαρούλια (υπαίθρου & θερμοκηπίου)	5.78525
2018	w45	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Κρεμμύδια, ξερά	6
2018	w46	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Κρεμμύδια, ξερά	6
2018	w47	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Κρεμμύδια, ξερά	6
2018	w48	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Κρεμμύδια, ξερά	6
2018	w45	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Κουνουπίδια	5.25
2018	w46	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Κουνουπίδια	5.25
2018	w47	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Κουνουπίδια	5.25
2018	w48	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Κουνουπίδια	5.25
2018	w45	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Μπάμιες	8.331
2018	w46	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Μπάμιες	8.331
2018	w47	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Μπάμιες	8.331
2018	w48	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Μπάμιες	8.331
2018	w45	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Μελιτζάνες θερμοκηπίου	2.007
2018	w46	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Μελιτζάνες θερμοκηπίου	2.007
2018	w47	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Μελιτζάνες θερμοκηπίου	2.007
2018	w48	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Μελιτζάνες θερμοκηπίου	2.007
2018	w45	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Κολοκυθάκια (υπαίθρου & θερμοκηπίου)	0.015
2018	w46	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Κολοκυθάκια (υπαίθρου & θερμοκηπίου)	0.015
2018	w47	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Κολοκυθάκια (υπαίθρου & θερμοκηπίου)	0.015
2018	w48	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Λαχανικά	Κολοκυθάκια (υπαίθρου & θερμοκηπίου)	0.015
2018	w45	Ηνωμένες Πολιτείες Αμερικής	Ηνωμένες Πολιτείες Αμερικής	842	Ηνωμένες Πολιτείες Αμερικής	842	 Δενδρώδεις καλλιέργειες - Ακρόδρυα	Καρυδιές	12.11875
2018	w46	Ηνωμένες Πολιτείες Αμερικής	Ηνωμένες Πολιτείες Αμερικής	842	Ηνωμένες Πολιτείες Αμερικής	842	 Δενδρώδεις καλλιέργειες - Ακρόδρυα	Καρυδιές	12.11875
2018	w47	Ηνωμένες Πολιτείες Αμερικής	Ηνωμένες Πολιτείες Αμερικής	842	Ηνωμένες Πολιτείες Αμερικής	842	 Δενδρώδεις καλλιέργειες - Ακρόδρυα	Καρυδιές	12.11875
2018	w48	Ηνωμένες Πολιτείες Αμερικής	Ηνωμένες Πολιτείες Αμερικής	842	Ηνωμένες Πολιτείες Αμερικής	842	 Δενδρώδεις καλλιέργειες - Ακρόδρυα	Καρυδιές	12.11875
2018	w45	Γαλλία	Γαλλία	251	Γαλλία	251	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.09375
2018	w46	Γαλλία	Γαλλία	251	Γαλλία	251	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.09375
2018	w47	Γαλλία	Γαλλία	251	Γαλλία	251	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.09375
2018	w48	Γαλλία	Γαλλία	251	Γαλλία	251	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.09375
2018	w45	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	23.839
2018	w46	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	23.839
2018	w47	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	23.839
2018	w48	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	23.839
2018	w45	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Σιτηρά για καρπό	Κριθάρι	450.1025
2018	w46	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Σιτηρά για καρπό	Κριθάρι	450.1025
2018	w47	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Σιτηρά για καρπό	Κριθάρι	450.1025
2018	w48	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Σιτηρά για καρπό	Κριθάρι	450.1025
2018	w45	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Σιτηρά για καρπό	Κριθάρι	3.00425
2018	w46	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Σιτηρά για καρπό	Κριθάρι	3.00425
2018	w47	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Σιτηρά για καρπό	Κριθάρι	3.00425
2018	w48	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Σιτηρά για καρπό	Κριθάρι	3.00425
2018	w45	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	510.79575
2018	w46	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	510.79575
2018	w47	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	510.79575
2018	w48	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	510.79575
2018	w45	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.432
2018	w46	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.432
2018	w47	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.432
2018	w48	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.432
2018	w45	Μολδαβία	Μολδαβία	498	Μολδαβία	498	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.75
2018	w46	Μολδαβία	Μολδαβία	498	Μολδαβία	498	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.75
2018	w47	Μολδαβία	Μολδαβία	498	Μολδαβία	498	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.75
2018	w48	Μολδαβία	Μολδαβία	498	Μολδαβία	498	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.75
2018	w45	Ουκρανία	Ουκρανία	804	Ουκρανία	804	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	2.5
2018	w46	Ουκρανία	Ουκρανία	804	Ουκρανία	804	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	2.5
2018	w47	Ουκρανία	Ουκρανία	804	Ουκρανία	804	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	2.5
2018	w48	Ουκρανία	Ουκρανία	804	Ουκρανία	804	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	2.5
2018	w45	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Κριθάρι	6
2018	w46	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Κριθάρι	6
2018	w47	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Κριθάρι	6
2018	w48	Ρουμανία	Ρουμανία	642	Ρουμανία	642	Σιτηρά για καρπό	Κριθάρι	6
2018	w45	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	Σιτηρά για καρπό	Κριθάρι	96.255
2018	w46	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	Σιτηρά για καρπό	Κριθάρι	96.255
2018	w47	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	Σιτηρά για καρπό	Κριθάρι	96.255
2018	w48	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	Σιτηρά για καρπό	Κριθάρι	96.255
2018	w45	Αλβανία	Αλβανία	8	Αλβανία	8	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	177.433
2018	w46	Αλβανία	Αλβανία	8	Αλβανία	8	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	177.433
2018	w47	Αλβανία	Αλβανία	8	Αλβανία	8	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	177.433
2018	w48	Αλβανία	Αλβανία	8	Αλβανία	8	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	177.433
2018	w45	Ουκρανία	Ουκρανία	804	Ουκρανία	804	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	5
2018	w46	Ουκρανία	Ουκρανία	804	Ουκρανία	804	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	5
2018	w47	Ουκρανία	Ουκρανία	804	Ουκρανία	804	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	5
2018	w48	Ουκρανία	Ουκρανία	804	Ουκρανία	804	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	5
2018	w45	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	151.23475
2018	w46	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	151.23475
2018	w47	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	151.23475
2018	w48	Βόρεια Μακεδονία	Βόρεια Μακεδονία	807	Βόρεια Μακεδονία	807	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	151.23475
2018	w45	Σερβία	Σερβία	688	Σερβία	688	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	29.152
2018	w46	Σερβία	Σερβία	688	Σερβία	688	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	29.152
2018	w47	Σερβία	Σερβία	688	Σερβία	688	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	29.152
2018	w48	Σερβία	Σερβία	688	Σερβία	688	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	29.152
2018	w45	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	0.192
2018	w46	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	0.192
2018	w47	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	0.192
2018	w48	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	0.192
2018	w45	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.00275
2018	w46	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.00275
2018	w47	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.00275
2018	w48	Ηνωμένο Βασίλειο	Ηνωμένο Βασίλειο	826	Ηνωμένο Βασίλειο	826	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.00275
2018	w45	Ολλανδία	Ολλανδία	528	Ολλανδία	528	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	2.2225
2018	w46	Ολλανδία	Ολλανδία	528	Ολλανδία	528	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	2.2225
2018	w47	Ολλανδία	Ολλανδία	528	Ολλανδία	528	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	2.2225
2018	w48	Ολλανδία	Ολλανδία	528	Ολλανδία	528	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	2.2225
2018	w45	Ολλανδία	Ολλανδία	528	Ολλανδία	528	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	2.29175
2018	w46	Ολλανδία	Ολλανδία	528	Ολλανδία	528	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	2.29175
2018	w47	Ολλανδία	Ολλανδία	528	Ολλανδία	528	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	2.29175
2018	w48	Ολλανδία	Ολλανδία	528	Ολλανδία	528	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	2.29175
2018	w45	Ολλανδία	Ολλανδία	528	Ολλανδία	528	Σιτηρά για καρπό	Κριθάρι	0.00075
2018	w46	Ολλανδία	Ολλανδία	528	Ολλανδία	528	Σιτηρά για καρπό	Κριθάρι	0.00075
2018	w47	Ολλανδία	Ολλανδία	528	Ολλανδία	528	Σιτηρά για καρπό	Κριθάρι	0.00075
2018	w48	Ολλανδία	Ολλανδία	528	Ολλανδία	528	Σιτηρά για καρπό	Κριθάρι	0.00075
2018	w45	Γερμανία	Γερμανία	276	Γερμανία	276	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	3.6505
2018	w46	Γερμανία	Γερμανία	276	Γερμανία	276	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	3.6505
2018	w47	Γερμανία	Γερμανία	276	Γερμανία	276	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	3.6505
2018	w48	Γερμανία	Γερμανία	276	Γερμανία	276	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	3.6505
2018	w45	Γερμανία	Γερμανία	276	Γερμανία	276	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	1.63375
2018	w46	Γερμανία	Γερμανία	276	Γερμανία	276	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	1.63375
2018	w47	Γερμανία	Γερμανία	276	Γερμανία	276	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	1.63375
2018	w48	Γερμανία	Γερμανία	276	Γερμανία	276	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	1.63375
2018	w45	Ιταλία	Ιταλία	381	Ιταλία	381	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.00625
2018	w46	Ιταλία	Ιταλία	381	Ιταλία	381	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.00625
2018	w47	Ιταλία	Ιταλία	381	Ιταλία	381	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.00625
2018	w48	Ιταλία	Ιταλία	381	Ιταλία	381	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	0.00625
2018	w45	Ιταλία	Ιταλία	381	Ιταλία	381	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	13.0905
2018	w46	Ιταλία	Ιταλία	381	Ιταλία	381	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	13.0905
2018	w47	Ιταλία	Ιταλία	381	Ιταλία	381	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	13.0905
2018	w48	Ιταλία	Ιταλία	381	Ιταλία	381	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	13.0905
2018	w45	Ιταλία	Ιταλία	381	Ιταλία	381	Σιτηρά για καρπό	Κριθάρι	2.5975
2018	w46	Ιταλία	Ιταλία	381	Ιταλία	381	Σιτηρά για καρπό	Κριθάρι	2.5975
2018	w47	Ιταλία	Ιταλία	381	Ιταλία	381	Σιτηρά για καρπό	Κριθάρι	2.5975
2018	w48	Ιταλία	Ιταλία	381	Ιταλία	381	Σιτηρά για καρπό	Κριθάρι	2.5975
2018	w45	Ιταλία	Ιταλία	381	Ιταλία	381	Σιτηρά για καρπό	Κριθάρι	0.05
2018	w46	Ιταλία	Ιταλία	381	Ιταλία	381	Σιτηρά για καρπό	Κριθάρι	0.05
2018	w47	Ιταλία	Ιταλία	381	Ιταλία	381	Σιτηρά για καρπό	Κριθάρι	0.05
2018	w48	Ιταλία	Ιταλία	381	Ιταλία	381	Σιτηρά για καρπό	Κριθάρι	0.05
2018	w45	Πολωνία	Πολωνία	616	Πολωνία	616	Σιτηρά για καρπό	Κριθάρι	0.006
2018	w46	Πολωνία	Πολωνία	616	Πολωνία	616	Σιτηρά για καρπό	Κριθάρι	0.006
2018	w47	Πολωνία	Πολωνία	616	Πολωνία	616	Σιτηρά για καρπό	Κριθάρι	0.006
2018	w48	Πολωνία	Πολωνία	616	Πολωνία	616	Σιτηρά για καρπό	Κριθάρι	0.006
2018	w45	Πολωνία	Πολωνία	616	Πολωνία	616	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	56.449
2018	w46	Πολωνία	Πολωνία	616	Πολωνία	616	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	56.449
2018	w47	Πολωνία	Πολωνία	616	Πολωνία	616	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	56.449
2018	w48	Πολωνία	Πολωνία	616	Πολωνία	616	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	56.449
2018	w45	Τουρκία	Τουρκία	792	Τουρκία	792	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	2
2018	w46	Τουρκία	Τουρκία	792	Τουρκία	792	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	2
2018	w47	Τουρκία	Τουρκία	792	Τουρκία	792	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	2
2018	w48	Τουρκία	Τουρκία	792	Τουρκία	792	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	2
2018	w45	Κίνα	Κίνα	156	Κίνα	156	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	6.375
2018	w46	Κίνα	Κίνα	156	Κίνα	156	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	6.375
2018	w47	Κίνα	Κίνα	156	Κίνα	156	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	6.375
2018	w48	Κίνα	Κίνα	156	Κίνα	156	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	6.375
2018	w45	Ισπανία	Ισπανία	724	Ισπανία	724	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	6.24175
2018	w46	Ισπανία	Ισπανία	724	Ισπανία	724	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	6.24175
2018	w47	Ισπανία	Ισπανία	724	Ισπανία	724	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	6.24175
2018	w48	Ισπανία	Ισπανία	724	Ισπανία	724	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	6.24175
2018	w45	Ισπανία	Ισπανία	724	Ισπανία	724	Σιτηρά για καρπό	Κριθάρι	0.4
2018	w46	Ισπανία	Ισπανία	724	Ισπανία	724	Σιτηρά για καρπό	Κριθάρι	0.4
2018	w47	Ισπανία	Ισπανία	724	Ισπανία	724	Σιτηρά για καρπό	Κριθάρι	0.4
2018	w48	Ισπανία	Ισπανία	724	Ισπανία	724	Σιτηρά για καρπό	Κριθάρι	0.4
2018	w45	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Σιτηρά για καρπό	Κριθάρι	347.7975
2018	w46	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Σιτηρά για καρπό	Κριθάρι	347.7975
2018	w47	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Σιτηρά για καρπό	Κριθάρι	347.7975
2018	w48	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Σιτηρά για καρπό	Κριθάρι	347.7975
2018	w45	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	72.30225
2018	w46	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	72.30225
2018	w47	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	72.30225
2018	w48	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	 Δενδρώδεις καλλιέργειες - Οπωροφόρα	Μηλιές	72.30225
2018	w45	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	1.58125
2018	w46	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	1.58125
2018	w47	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	1.58125
2018	w48	Βουλγαρία	Βουλγαρία	100	Βουλγαρία	100	Βιομηχανικά φυτά	Κολοκύθες για σπόρο	1.58125
2018	w45	Γαλλία	Γαλλία	251	Γαλλία	251	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	1941.5375
2018	w46	Γαλλία	Γαλλία	251	Γαλλία	251	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	1941.5375
2018	w47	Γαλλία	Γαλλία	251	Γαλλία	251	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	1941.5375
2018	w48	Γαλλία	Γαλλία	251	Γαλλία	251	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	1941.5375
2018	w45	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	3610.199
2018	w46	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	3610.199
2018	w47	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	3610.199
2018	w48	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Πεπονοειδή και πατάτες	Πατάτες συγκομιζόμενες το καλοκαίρι	3610.199
2018	w45	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Σκόρδα	5.45125
2018	w46	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Σκόρδα	5.45125
2018	w47	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Σκόρδα	5.45125
2018	w48	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Σκόρδα	5.45125
2018	w45	Σύνολο χωρών	Σύνολο χωρών	0	Σύνολο χωρών	0	Λαχανικά	Πράσα	3.00325
